Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_1_20250325T093638_openCV_204.mhd; 1742891818936; 1742891818946; 63; 10; 21; 6; 1,2,1,1,2,2; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_205.mhd; 1742891819036; 1742891819046; 63; 9; 21; 6; 1,2,1,1,2,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_206.mhd; 1742891819136; 1742891819146; 63; 8; 21; 6; 1,2,1,1,2,2; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_207.mhd; 1742891819236; 1742891819246; 63; 7; 21; 6; 1,2,1,1,2,2; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_208.mhd; 1742891819336; 1742891819346; 63; 7; 21; 6; 1,2,1,1,2,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_209.mhd; 1742891819436; 1742891819446; 63; 6; 21; 6; 1,2,1,1,2,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_210.mhd; 1742891819536; 1742891819546; 63; 2; 21; 6; 1,2,1,1,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_211.mhd; 1742891819636; 1742891819646; 64; 2; 20; 6; 1,2,1,1,2,1; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_212.mhd; 1742891819736; 1742891819746; 36; 11; 15; 5; 1,2,1,1,2; 9.2
BronchoscopyVideo_1_20250325T093638_openCV_213.mhd; 1742891819836; 1742891819846; 64; 4; 20; 6; 1,2,1,1,2,1; 9.4
BronchoscopyVideo_1_20250325T093638_openCV_214.mhd; 1742891819936; 1742891819946; 64; 4; 20; 6; 1,2,1,1,2,1; 10.4
BronchoscopyVideo_1_20250325T093638_openCV_215.mhd; 1742891820036; 1742891820046; 64; 4; 20; 6; 1,2,1,1,2,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_216.mhd; 1742891820136; 1742891820146; 36; 12; 15; 5; 1,2,1,1,2; 8
BronchoscopyVideo_1_20250325T093638_openCV_217.mhd; 1742891820236; 1742891820246; 36; 11; 15; 5; 1,2,1,1,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_218.mhd; 1742891820336; 1742891820346; 36; 9; 15; 5; 1,2,1,1,2; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_219.mhd; 1742891820436; 1742891820446; 36; 8; 15; 5; 1,2,1,1,2; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_220.mhd; 1742891820536; 1742891820546; 36; 8; 15; 5; 1,2,1,1,2; 2
BronchoscopyVideo_1_20250325T093638_openCV_221.mhd; 1742891820636; 1742891820646; 36; 8; 15; 5; 1,2,1,1,2; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_222.mhd; 1742891820736; 1742891820746; 36; 7; 15; 5; 1,2,1,1,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_223.mhd; 1742891820836; 1742891820846; 36; 6; 15; 5; 1,2,1,1,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_224.mhd; 1742891820936; 1742891820945; 36; 4; 15; 5; 1,2,1,1,2; 0.7
BronchoscopyVideo_1_20250325T093638_openCV_225.mhd; 1742891821002; 1742891820996; 36; 3; 15; 5; 1,2,1,1,2; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_226.mhd; 1742891821069; 1742891821070; 36; 3; 15; 5; 1,2,1,1,2; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_227.mhd; 1742891821169; 1742891821170; 36; 3; 15; 5; 1,2,1,1,2; 5
BronchoscopyVideo_1_20250325T093638_openCV_228.mhd; 1742891821269; 1742891821270; 36; 4; 15; 5; 1,2,1,1,2; 7.8
BronchoscopyVideo_1_20250325T093638_openCV_229.mhd; 1742891821369; 1742891821370; 36; 5; 15; 5; 1,2,1,1,2; 9.2
BronchoscopyVideo_1_20250325T093638_openCV_230.mhd; 1742891821469; 1742891821470; 36; 5; 15; 5; 1,2,1,1,2; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_231.mhd; 1742891821569; 1742891821570; 37; 5; 16; 5; 1,2,1,1,1; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_232.mhd; 1742891821669; 1742891821669; 37; 5; 16; 5; 1,2,1,1,1; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_233.mhd; 1742891821769; 1742891821769; 37; 6; 16; 5; 1,2,1,1,1; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_234.mhd; 1742891821869; 1742891821869; 37; 6; 16; 5; 1,2,1,1,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_235.mhd; 1742891821969; 1742891821970; 36; 9; 15; 5; 1,2,1,1,2; 11.4
BronchoscopyVideo_1_20250325T093638_openCV_236.mhd; 1742891822069; 1742891822069; 37; 14; 16; 5; 1,2,1,1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_237.mhd; 1742891822169; 1742891822169; 62; 2; 36; 6; 1,2,1,1,1,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_238.mhd; 1742891822269; 1742891822269; 35; 3; 46; 6; 1,2,1,1,1,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_239.mhd; 1742891822369; 1742891822369; 62; 4; 36; 6; 1,2,1,1,1,2; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_240.mhd; 1742891822469; 1742891822469; 62; 7; 36; 6; 1,2,1,1,1,2; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_241.mhd; 1742891822569; 1742891822569; 62; 7; 36; 6; 1,2,1,1,1,2; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_242.mhd; 1742891822669; 1742891822669; 62; 6; 36; 6; 1,2,1,1,1,2; 10.2
BronchoscopyVideo_1_20250325T093638_openCV_243.mhd; 1742891822769; 1742891822769; 37; 6; 16; 5; 1,2,1,1,1; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_244.mhd; 1742891822869; 1742891822868; 37; 7; 16; 5; 1,2,1,1,1; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_245.mhd; 1742891822969; 1742891822968; 37; 6; 16; 5; 1,2,1,1,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_246.mhd; 1742891823069; 1742891823068; 37; 2; 16; 5; 1,2,1,1,1; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_247.mhd; 1742891823169; 1742891823168; 39; 11; 14; 4; 1,2,1,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_248.mhd; 1742891823269; 1742891823268; 15; 18; 27; 3; 1,2,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_249.mhd; 1742891823369; 1742891823368; 15; 15; 27; 3; 1,2,1; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_250.mhd; 1742891823469; 1742891823468; 15; 11; 27; 3; 1,2,1; 6.1
BronchoscopyVideo_1_20250325T093638_openCV_251.mhd; 1742891823569; 1742891823568; 15; 10; 27; 3; 1,2,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_252.mhd; 1742891823669; 1742891823668; 16; 8; 48; 3; 1,2,2; 2.4
BronchoscopyVideo_1_20250325T093638_openCV_253.mhd; 1742891823769; 1742891823768; 16; 6; 48; 3; 1,2,2; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_254.mhd; 1742891823869; 1742891823868; 16; 5; 48; 3; 1,2,2; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_255.mhd; 1742891823969; 1742891823968; 16; 4; 48; 3; 1,2,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_256.mhd; 1742891824069; 1742891824067; 16; 2; 48; 3; 1,2,2; 3
BronchoscopyVideo_1_20250325T093638_openCV_257.mhd; 1742891824169; 1742891824168; 3; 33; 36; 2; 1,2; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_258.mhd; 1742891824269; 1742891824268; 3; 32; 36; 2; 1,2; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_259.mhd; 1742891824369; 1742891824368; 3; 30; 36; 2; 1,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_260.mhd; 1742891824469; 1742891824467; 3; 27; 36; 2; 1,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_261.mhd; 1742891824569; 1742891824568; 3; 25; 36; 2; 1,2; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_262.mhd; 1742891824669; 1742891824668; 3; 20; 36; 2; 1,2; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_263.mhd; 1742891824769; 1742891824768; 3; 19; 36; 2; 1,2; 1
BronchoscopyVideo_1_20250325T093638_openCV_264.mhd; 1742891824869; 1742891824867; 3; 20; 36; 2; 1,2; 7.8
BronchoscopyVideo_1_20250325T093638_openCV_265.mhd; 1742891824969; 1742891824967; 3; 27; 36; 2; 1,2; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_266.mhd; 1742891825069; 1742891825067; 3; 26; 36; 2; 1,2; 7.9
BronchoscopyVideo_1_20250325T093638_openCV_267.mhd; 1742891825169; 1742891825167; 4; 19; 100; 2; 1,1; 7.2
BronchoscopyVideo_1_20250325T093638_openCV_268.mhd; 1742891825269; 1742891825267; 3; 24; 36; 2; 1,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_269.mhd; 1742891825369; 1742891825366; 3; 25; 36; 2; 1,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_270.mhd; 1742891825469; 1742891825466; 3; 31; 36; 2; 1,2; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_271.mhd; 1742891825569; 1742891825566; 3; 26; 36; 2; 1,2; 9.5
BronchoscopyVideo_1_20250325T093638_openCV_272.mhd; 1742891825669; 1742891825666; 3; 26; 36; 2; 1,2; 9.8
BronchoscopyVideo_1_20250325T093638_openCV_273.mhd; 1742891825769; 1742891825766; 3; 28; 36; 2; 1,2; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_274.mhd; 1742891825869; 1742891825866; 3; 28; 36; 2; 1,2; 9.3
BronchoscopyVideo_1_20250325T093638_openCV_275.mhd; 1742891825969; 1742891825966; 3; 30; 36; 2; 1,2; 9.4
BronchoscopyVideo_1_20250325T093638_openCV_276.mhd; 1742891826069; 1742891826066; 3; 31; 36; 2; 1,2; 9.5
BronchoscopyVideo_1_20250325T093638_openCV_277.mhd; 1742891826169; 1742891826166; 3; 31; 36; 2; 1,2; 9.8
BronchoscopyVideo_1_20250325T093638_openCV_278.mhd; 1742891826269; 1742891826266; 3; 32; 36; 2; 1,2; 9.7
BronchoscopyVideo_1_20250325T093638_openCV_279.mhd; 1742891826369; 1742891826366; 16; 6; 48; 3; 1,2,2; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_280.mhd; 1742891826469; 1742891826466; 16; 7; 48; 3; 1,2,2; 9.4
BronchoscopyVideo_1_20250325T093638_openCV_281.mhd; 1742891826569; 1742891826566; 16; 7; 48; 3; 1,2,2; 9.2
BronchoscopyVideo_1_20250325T093638_openCV_282.mhd; 1742891826669; 1742891826666; 16; 8; 48; 3; 1,2,2; 8.9
BronchoscopyVideo_1_20250325T093638_openCV_283.mhd; 1742891826769; 1742891826766; 16; 10; 48; 3; 1,2,2; 8.8
BronchoscopyVideo_1_20250325T093638_openCV_284.mhd; 1742891826869; 1742891826866; 16; 11; 48; 3; 1,2,2; 8.3
BronchoscopyVideo_1_20250325T093638_openCV_285.mhd; 1742891826969; 1742891826966; 16; 12; 48; 3; 1,2,2; 8.1
BronchoscopyVideo_1_20250325T093638_openCV_286.mhd; 1742891827069; 1742891827065; 16; 13; 48; 3; 1,2,2; 6.7
BronchoscopyVideo_1_20250325T093638_openCV_287.mhd; 1742891827169; 1742891827166; 16; 15; 48; 3; 1,2,2; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_288.mhd; 1742891827269; 1742891827265; 16; 23; 48; 3; 1,2,2; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_289.mhd; 1742891827369; 1742891827364; 16; 25; 48; 3; 1,2,2; 5.3
BronchoscopyVideo_1_20250325T093638_openCV_290.mhd; 1742891827469; 1742891827464; 16; 28; 48; 3; 1,2,2; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_291.mhd; 1742891827569; 1742891827564; 16; 29; 48; 3; 1,2,2; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_292.mhd; 1742891827669; 1742891827664; 16; 29; 48; 3; 1,2,2; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_293.mhd; 1742891827769; 1742891827764; 16; 34; 48; 3; 1,2,2; 5
BronchoscopyVideo_1_20250325T093638_openCV_294.mhd; 1742891827869; 1742891827864; 16; 38; 48; 3; 1,2,2; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_295.mhd; 1742891827969; 1742891827964; 16; 40; 48; 3; 1,2,2; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_296.mhd; 1742891828069; 1742891828064; 16; 40; 48; 3; 1,2,2; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_297.mhd; 1742891828169; 1742891828164; 16; 39; 48; 3; 1,2,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_298.mhd; 1742891828269; 1742891828264; 16; 39; 48; 3; 1,2,2; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_299.mhd; 1742891828369; 1742891828364; 16; 39; 48; 3; 1,2,2; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_300.mhd; 1742891828469; 1742891828464; 16; 39; 48; 3; 1,2,2; 5.3
BronchoscopyVideo_1_20250325T093638_openCV_301.mhd; 1742891828569; 1742891828564; 16; 34; 48; 3; 1,2,2; 5
BronchoscopyVideo_1_20250325T093638_openCV_302.mhd; 1742891828669; 1742891828664; 16; 33; 48; 3; 1,2,2; 4.7
BronchoscopyVideo_1_20250325T093638_openCV_303.mhd; 1742891828769; 1742891828764; 16; 38; 48; 3; 1,2,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_304.mhd; 1742891828869; 1742891828864; 16; 42; 48; 3; 1,2,2; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_305.mhd; 1742891828969; 1742891828964; 16; 45; 48; 3; 1,2,2; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_306.mhd; 1742891829069; 1742891829064; 41; 3; 36; 4; 1,2,2,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_307.mhd; 1742891829169; 1742891829164; 41; 7; 36; 4; 1,2,2,2; 4
BronchoscopyVideo_1_20250325T093638_openCV_308.mhd; 1742891829269; 1742891829264; 41; 8; 36; 4; 1,2,2,2; 4.3
BronchoscopyVideo_1_20250325T093638_openCV_309.mhd; 1742891829369; 1742891829364; 41; 11; 36; 4; 1,2,2,2; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_310.mhd; 1742891829469; 1742891829463; 41; 10; 36; 4; 1,2,2,2; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_311.mhd; 1742891829569; 1742891829562; 41; 14; 36; 4; 1,2,2,2; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_312.mhd; 1742891829669; 1742891829663; 41; 23; 36; 4; 1,2,2,2; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_313.mhd; 1742891829769; 1742891829762; 41; 27; 36; 4; 1,2,2,2; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_314.mhd; 1742891829869; 1742891829862; 41; 29; 36; 4; 1,2,2,2; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_315.mhd; 1742891829969; 1742891829962; 41; 30; 36; 4; 1,2,2,2; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_316.mhd; 1742891830069; 1742891830062; 41; 27; 36; 4; 1,2,2,2; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_317.mhd; 1742891830169; 1742891830162; 41; 30; 36; 4; 1,2,2,2; 6
BronchoscopyVideo_1_20250325T093638_openCV_318.mhd; 1742891830269; 1742891830262; 41; 30; 36; 4; 1,2,2,2; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_319.mhd; 1742891830369; 1742891830362; 41; 31; 36; 4; 1,2,2,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_320.mhd; 1742891830469; 1742891830462; 76; 7; 24; 5; 1,2,2,2,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_321.mhd; 1742891830569; 1742891830562; 76; 8; 24; 5; 1,2,2,2,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_322.mhd; 1742891830669; 1742891830662; 76; 9; 24; 5; 1,2,2,2,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_323.mhd; 1742891830769; 1742891830762; 76; 9; 24; 5; 1,2,2,2,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_324.mhd; 1742891830869; 1742891830862; 76; 9; 24; 5; 1,2,2,2,1; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_325.mhd; 1742891830969; 1742891830962; 76; 9; 24; 5; 1,2,2,2,1; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_326.mhd; 1742891831069; 1742891831062; 76; 10; 24; 5; 1,2,2,2,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_327.mhd; 1742891831169; 1742891831162; 76; 11; 24; 5; 1,2,2,2,1; 3
BronchoscopyVideo_1_20250325T093638_openCV_328.mhd; 1742891831269; 1742891831262; 76; 11; 24; 5; 1,2,2,2,1; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_329.mhd; 1742891831369; 1742891831362; 75; 12; 14; 5; 1,2,2,2,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_330.mhd; 1742891831469; 1742891831462; 110; 1; 61; 6; 1,2,2,2,2,2; 2.4
BronchoscopyVideo_1_20250325T093638_openCV_331.mhd; 1742891831569; 1742891831562; 110; 3; 61; 6; 1,2,2,2,2,2; 2.4
BronchoscopyVideo_1_20250325T093638_openCV_332.mhd; 1742891831669; 1742891831662; 136; 1; 7; 7; 1,2,2,2,2,1,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_333.mhd; 1742891831769; 1742891831762; 136; 1; 7; 7; 1,2,2,2,2,1,2; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_334.mhd; 1742891831869; 1742891831861; 136; 3; 7; 7; 1,2,2,2,2,1,2; 3
BronchoscopyVideo_1_20250325T093638_openCV_335.mhd; 1742891831969; 1742891831961; 136; 4; 7; 7; 1,2,2,2,2,1,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_336.mhd; 1742891832069; 1742891832061; 136; 6; 7; 7; 1,2,2,2,2,1,2; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_337.mhd; 1742891832169; 1742891832161; 76; 22; 24; 5; 1,2,2,2,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_338.mhd; 1742891832269; 1742891832260; 76; 22; 24; 5; 1,2,2,2,1; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_339.mhd; 1742891832369; 1742891832360; 76; 22; 24; 5; 1,2,2,2,1; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_340.mhd; 1742891832469; 1742891832460; 76; 23; 24; 5; 1,2,2,2,1; 0.8
BronchoscopyVideo_1_20250325T093638_openCV_341.mhd; 1742891832569; 1742891832560; 14; 1; 15; 6; 1,2,2,2,1,2; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_342.mhd; 1742891832669; 1742891832660; 14; 3; 15; 6; 1,2,2,2,1,2; 0.2
BronchoscopyVideo_1_20250325T093638_openCV_343.mhd; 1742891832769; 1742891832760; 14; 4; 15; 6; 1,2,2,2,1,2; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_344.mhd; 1742891832869; 1742891832860; 14; 3; 15; 6; 1,2,2,2,1,2; 0.5
BronchoscopyVideo_1_20250325T093638_openCV_345.mhd; 1742891832969; 1742891832960; 13; 3; 15; 6; 1,2,2,2,1,1; 1
BronchoscopyVideo_1_20250325T093638_openCV_346.mhd; 1742891833069; 1742891833060; 13; 4; 15; 6; 1,2,2,2,1,1; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_347.mhd; 1742891833169; 1742891833160; 13; 5; 15; 6; 1,2,2,2,1,1; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_348.mhd; 1742891833269; 1742891833260; 13; 7; 15; 6; 1,2,2,2,1,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_349.mhd; 1742891833369; 1742891833360; 13; 10; 15; 6; 1,2,2,2,1,1; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_350.mhd; 1742891833469; 1742891833460; 13; 11; 15; 6; 1,2,2,2,1,1; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_351.mhd; 1742891833569; 1742891833560; 13; 12; 15; 6; 1,2,2,2,1,1; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_352.mhd; 1742891833669; 1742891833660; 13; 13; 15; 6; 1,2,2,2,1,1; 1.6
BronchoscopyVideo_1_20250325T093638_openCV_353.mhd; 1742891833769; 1742891833760; 33; 4; 13; 7; 1,2,2,2,1,1,1; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_354.mhd; 1742891833869; 1742891833860; 33; 4; 13; 7; 1,2,2,2,1,1,1; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_355.mhd; 1742891833969; 1742891833960; 33; 5; 13; 7; 1,2,2,2,1,1,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_356.mhd; 1742891834069; 1742891834059; 33; 4; 13; 7; 1,2,2,2,1,1,1; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_357.mhd; 1742891834169; 1742891834159; 33; 4; 13; 7; 1,2,2,2,1,1,1; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_358.mhd; 1742891834269; 1742891834259; 33; 4; 13; 7; 1,2,2,2,1,1,1; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_359.mhd; 1742891834369; 1742891834359; 13; 12; 15; 6; 1,2,2,2,1,1; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_360.mhd; 1742891834469; 1742891834459; 13; 7; 15; 6; 1,2,2,2,1,1; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_361.mhd; 1742891834569; 1742891834559; 13; 7; 15; 6; 1,2,2,2,1,1; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_362.mhd; 1742891834669; 1742891834659; 13; 6; 15; 6; 1,2,2,2,1,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_363.mhd; 1742891834769; 1742891834759; 110; 13; 61; 6; 1,2,2,2,2,2; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_364.mhd; 1742891834869; 1742891834859; 110; 7; 61; 6; 1,2,2,2,2,2; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_365.mhd; 1742891834969; 1742891834959; 76; 14; 24; 5; 1,2,2,2,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_366.mhd; 1742891835069; 1742891835058; 76; 11; 24; 5; 1,2,2,2,1; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_367.mhd; 1742891835169; 1742891835159; 76; 9; 24; 5; 1,2,2,2,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_368.mhd; 1742891835269; 1742891835258; 75; 2; 14; 5; 1,2,2,2,2; 2.3
BronchoscopyVideo_1_20250325T093638_openCV_369.mhd; 1742891835369; 1742891835358; 41; 36; 36; 4; 1,2,2,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_370.mhd; 1742891835469; 1742891835458; 41; 35; 36; 4; 1,2,2,2; 0.6
BronchoscopyVideo_1_20250325T093638_openCV_371.mhd; 1742891835569; 1742891835558; 41; 35; 36; 4; 1,2,2,2; 0.3
BronchoscopyVideo_1_20250325T093638_openCV_372.mhd; 1742891835669; 1742891835658; 41; 32; 36; 4; 1,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_373.mhd; 1742891835769; 1742891835758; 41; 25; 36; 4; 1,2,2,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_374.mhd; 1742891835869; 1742891835858; 41; 23; 36; 4; 1,2,2,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_375.mhd; 1742891835969; 1742891835958; 41; 22; 36; 4; 1,2,2,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_376.mhd; 1742891836069; 1742891836058; 41; 17; 36; 4; 1,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_377.mhd; 1742891836169; 1742891836158; 41; 14; 36; 4; 1,2,2,2; 0.3
BronchoscopyVideo_1_20250325T093638_openCV_378.mhd; 1742891836269; 1742891836258; 41; 16; 36; 4; 1,2,2,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_379.mhd; 1742891836369; 1742891836358; 41; 20; 36; 4; 1,2,2,2; 2.4
BronchoscopyVideo_1_20250325T093638_openCV_380.mhd; 1742891836469; 1742891836457; 41; 24; 36; 4; 1,2,2,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_381.mhd; 1742891836569; 1742891836557; 41; 25; 36; 4; 1,2,2,2; 2.3
BronchoscopyVideo_1_20250325T093638_openCV_382.mhd; 1742891836669; 1742891836657; 41; 29; 36; 4; 1,2,2,2; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_383.mhd; 1742891836769; 1742891836757; 41; 30; 36; 4; 1,2,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_384.mhd; 1742891836869; 1742891836857; 41; 28; 36; 4; 1,2,2,2; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_385.mhd; 1742891836969; 1742891836957; 41; 23; 36; 4; 1,2,2,2; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_386.mhd; 1742891837069; 1742891837057; 41; 23; 36; 4; 1,2,2,2; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_387.mhd; 1742891837169; 1742891837157; 41; 26; 36; 4; 1,2,2,2; 4.7
BronchoscopyVideo_1_20250325T093638_openCV_388.mhd; 1742891837269; 1742891837257; 76; 5; 24; 5; 1,2,2,2,1; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_389.mhd; 1742891837369; 1742891837357; 76; 9; 24; 5; 1,2,2,2,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_390.mhd; 1742891837469; 1742891837457; 76; 11; 24; 5; 1,2,2,2,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_391.mhd; 1742891837569; 1742891837557; 76; 11; 24; 5; 1,2,2,2,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_392.mhd; 1742891837669; 1742891837657; 76; 12; 24; 5; 1,2,2,2,1; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_393.mhd; 1742891837769; 1742891837781; 76; 12; 24; 5; 1,2,2,2,1; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_394.mhd; 1742891837869; 1742891837856; 76; 12; 24; 5; 1,2,2,2,1; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_395.mhd; 1742891837969; 1742891837981; 76; 13; 24; 5; 1,2,2,2,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_396.mhd; 1742891838069; 1742891838080; 76; 16; 24; 5; 1,2,2,2,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_397.mhd; 1742891838169; 1742891838181; 136; 1; 7; 7; 1,2,2,2,2,1,2; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_398.mhd; 1742891838269; 1742891838281; 136; 3; 7; 7; 1,2,2,2,2,1,2; 3
BronchoscopyVideo_1_20250325T093638_openCV_399.mhd; 1742891838369; 1742891838380; 136; 5; 7; 7; 1,2,2,2,2,1,2; 2.8
